Brix R421_Value,pH R421_Value,Total cell count R421_Value,Budding ratio R421_Value,%Alcohol R421_Value,%Acidity R421_Value,Temp. R421_Value,level R421_Value,viable cell count R421_Value
10.89999961853027,4.599999904632568,475.0,64.47368621826172,8.399999618530273,0.5799999833106995,31.67772992451986,449.8074035644531,94.7368392944336
10.89999961853027,4.599999904632568,475.0,64.45614232381185,8.40133295694987,0.5800291378887332,31.6725164225072,449.8074035644531,94.75368143717448
10.89999961853027,4.599999904632568,475.0,64.43859842936197,8.402666295369466,0.580058292466767,31.66730292049455,449.5030212402344,94.77052357991536
10.89999961853027,4.599999904632568,475.0,64.42105453491212,8.403999633789063,0.5800874470448008,31.6620894184819,449.8074035644531,94.78736572265625
10.89999961853027,4.599999904632568,475.0,64.40351064046224,8.405332972208658,0.5801166016228345,31.65687591646924,449.5030212402344,94.80420786539713
10.89999961853027,4.599999904632568,475.0,64.38596674601237,8.406666310628255,0.5801457562008683,31.65166241445659,449.5030212402344,94.82105000813802
10.89999961853027,4.599999904632568,475.0,64.3684228515625,8.407999649047852,0.580174910778902,31.64644891244394,450.6386108398438,94.8378921508789
10.89999961853027,4.599999904632568,475.0,64.35087895711263,8.409332987467447,0.5802040653569358,31.64123541043129,450.3693542480469,94.85473429361979
10.89999961853027,4.599999904632568,475.0,64.33333506266275,8.410666325887044,0.5802332199349696,31.63602190841863,450.3693542480469,94.87157643636068
10.89999961853027,4.599999904632568,475.0,64.3157911682129,8.411999664306641,0.5802623745130033,31.63080840640598,449.8074035644531,94.88841857910157
10.89999961853027,4.599999904632568,475.0,64.29824727376302,8.413333002726237,0.5802915290910371,31.62559490439332,450.07666015625,94.90526072184245
10.89999961853027,4.599999904632568,475.0,64.28070337931315,8.414666341145834,0.5803206836690709,31.62038140238067,450.07666015625,94.92210286458334
10.89999961853027,4.599999904632568,475.0,64.26315948486328,8.415999679565429,0.5803498382471046,31.61516790036802,450.3693542480469,94.93894500732422
10.89999961853027,4.599999904632568,475.0,64.24561559041341,8.417333017985026,0.5803789928251383,31.60995439835537,449.2337341308594,94.9557871500651
10.89999961853027,4.599999904632568,475.0,64.22807169596354,8.418666356404623,0.580408147403172,31.60474089634271,448.9410400390625,94.97262929280599
10.89999961853027,4.599999904632568,475.0,64.21052780151368,8.419999694824218,0.5804373019812058,31.59952739433006,449.2337341308594,94.98947143554688
10.89999961853027,4.599999904632568,475.0,64.1929839070638,8.421333033243815,0.5804664565592396,31.59431389231741,448.9410400390625,95.00631357828776
10.89999961853027,4.599999904632568,475.0,64.17544001261393,8.42266637166341,0.5804956111372733,31.58910039030475,450.07666015625,95.02315572102864
10.89999961853027,4.599999904632568,475.0,64.15789611816406,8.423999710083008,0.5805247657153071,31.5838868882921,450.07666015625,95.03999786376953
10.89999961853027,4.599999904632568,475.0,64.14035222371419,8.425333048502605,0.5805539202933409,31.57867338627945,450.3693542480469,95.05684000651041
10.89999961853027,4.599999904632568,475.0,64.12280832926432,8.4266663869222,0.5805830748713746,31.57345988426679,449.8074035644531,95.0736821492513
10.89999961853027,4.599999904632568,475.0,64.10526443481446,8.427999725341797,0.5806122294494084,31.56824638225414,449.8074035644531,95.09052429199218
10.89999961853027,4.599999904632568,475.0,64.08772054036459,8.429333063761392,0.5806413840274421,31.56303288024149,450.07666015625,95.10736643473307
10.89999961853027,4.599999904632568,475.0,64.07017664591471,8.43066640218099,0.5806705386054759,31.55781937822884,449.8074035644531,95.12420857747396
10.89999961853027,4.599999904632568,475.0,64.05263275146484,8.431999740600586,0.5806996931835097,31.55260587621618,450.07666015625,95.14105072021485
10.89999961853027,4.599999904632568,475.0,64.03508885701497,8.433333079020182,0.5807288477615434,31.54739237420353,449.8074035644531,95.15789286295573
10.89999961853027,4.599999904632568,475.0,64.01754496256511,8.434666417439779,0.5807580023395772,31.54217887219087,450.3693542480469,95.17473500569662
10.89999961853027,4.599999904632568,475.0,64.00000106811524,8.435999755859376,0.580787156917611,31.53696537017822,450.3693542480469,95.1915771484375
10.89999961853027,4.599999904632568,475.0,63.98245717366537,8.437333094278971,0.5808163114956447,31.53175186816557,450.07666015625,95.20841929117839
10.89999961853027,4.599999904632568,475.0,63.96491327921549,8.438666432698568,0.5808454660736785,31.52653836615292,450.6386108398438,95.22526143391927
10.89999961853027,4.599999904632568,475.0,63.94736938476562,8.439999771118163,0.5808746206517122,31.52132486414027,449.5030212402344,95.24210357666016
10.89999961853027,4.599999904632568,475.0,63.92982549031576,8.44133310953776,0.580903775229746,31.51611136212761,449.8074035644531,95.25894571940104
10.89999961853027,4.599999904632568,475.0,63.91228159586588,8.442666447957357,0.5809329298077798,31.51089786011496,449.5030212402344,95.27578786214193
10.89999961853027,4.599999904632568,475.0,63.89473770141601,8.443999786376953,0.5809620843858135,31.5056843581023,449.2337341308594,95.29263000488281
10.89999961853027,4.599999904632568,475.0,63.87719380696615,8.44533312479655,0.5809912389638473,31.50047085608965,449.5030212402344,95.3094721476237
10.89999961853027,4.599999904632568,475.0,63.85964991251628,8.446666463216145,0.5810203935418811,31.495257354077,449.2337341308594,95.32631429036458
10.89999961853027,4.599999904632568,475.0,63.8421060180664,8.447999801635742,0.5810495481199148,31.49004385206435,449.8074035644531,95.34315643310546
10.89999961853027,4.599999904632568,475.0,63.82456212361654,8.449333140055339,0.5810787026979485,31.48483035005169,450.6386108398438,95.35999857584635
10.89999961853027,4.599999904632568,475.0,63.80701822916667,8.450666478474934,0.5811078572759822,31.47961684803904,450.6386108398438,95.37684071858725
10.89999961853027,4.599999904632568,475.0,63.7894743347168,8.451999816894531,0.581137011854016,31.47440334602639,450.9664001464844,95.39368286132813
10.89999961853027,4.599999904632568,475.0,63.77193044026693,8.453333155314128,0.5811661664320498,31.46918984401373,450.07666015625,95.41052500406902
10.89999961853027,4.599999904632568,475.0,63.75438654581706,8.454666493733724,0.5811953210100835,31.46397634200108,449.8074035644531,95.4273671468099
10.89999961853027,4.599999904632568,475.0,63.73684265136719,8.45599983215332,0.5812244755881173,31.45876283998843,449.2337341308594,95.44420928955078
10.89999961853027,4.599999904632568,475.0,63.71929875691732,8.457333170572916,0.5812536301661511,31.45354933797577,449.8074035644531,95.46105143229167
10.89999961853027,4.599999904632568,475.0,63.70175486246745,8.458666508992513,0.5812827847441848,31.44833583596312,449.2337341308594,95.47789357503255
10.89999961853027,4.599999904632568,475.0,63.68421096801758,8.45999984741211,0.5813119393222186,31.44312233395047,449.8074035644531,95.49473571777344
10.89999961853027,4.599999904632568,475.0,63.66666707356771,8.461333185831705,0.5813410939002523,31.43790883193781,450.07666015625,95.51157786051432
10.89999961853027,4.599999904632568,475.0,63.64912317911784,8.462666524251302,0.5813702484782861,31.43269532992516,449.5030212402344,95.5284200032552
10.89999961853027,4.599999904632568,475.0,63.63157928466797,8.463999862670898,0.5813994030563199,31.42748182791251,450.07666015625,95.54526214599609
10.89999961853027,4.599999904632568,475.0,63.6140353902181,8.465333201090495,0.5814285576343536,31.42226832589985,450.6386108398438,95.56210428873698
10.89999961853027,4.599999904632568,475.0,63.59649149576823,8.466666539510092,0.5814577122123874,31.4170548238872,450.3693542480469,95.57894643147786
10.89999961853027,4.599999904632568,475.0,63.57894760131836,8.467999877929687,0.5814868667904212,31.41184132187455,450.3693542480469,95.59578857421874
10.89999961853027,4.599999904632568,475.0,63.56140370686849,8.469333216349284,0.5815160213684549,31.4066278198619,448.9410400390625,95.61263071695963
10.89999961853027,4.599999904632568,475.0,63.54385981241862,8.47066655476888,0.5815451759464887,31.40141431784924,449.5030212402344,95.62947285970053
10.89999961853027,4.599999904632568,475.0,63.52631591796875,8.471999893188476,0.5815743305245225,31.39620081583659,449.2337341308594,95.64631500244141
10.89999961853027,4.599999904632568,475.0,63.50877202351888,8.473333231608073,0.5816034851025562,31.39098731382393,449.8074035644531,95.6631571451823
10.89999961853027,4.599999904632568,475.0,63.49122812906901,8.474666570027669,0.58163263968059,31.38577381181128,449.8074035644531,95.67999928792318
10.89999961853027,4.599999904632568,475.0,63.47368423461914,8.475999908447266,0.5816617942586237,31.38056030979863,449.5030212402344,95.69684143066407
10.89999961853027,4.599999904632568,475.0,63.45614034016927,8.477333246866863,0.5816909488366575,31.37534680778598,450.3693542480469,95.71368357340495
10.89999961853027,4.599999904632568,475.0,63.4385964457194,8.478666585286458,0.5817201034146913,31.37013330577332,450.6386108398438,95.73052571614583
10.89999961853027,4.599999904632568,475.0,63.42105255126953,8.479999923706055,0.581749257992725,31.36491980376067,451.2356872558594,95.74736785888672
10.89999961853027,4.599999904632568,475.0,63.40350865681966,8.48133326212565,0.5817784125707588,31.35970630174802,450.9664001464844,95.7642100016276
10.89999961853027,4.599999904632568,475.0,63.3859647623698,8.482666600545247,0.5818075671487924,31.35449279973536,451.2356872558594,95.78105214436849
10.89999961853027,4.599999904632568,475.0,63.36842086791992,8.483999938964844,0.5818367217268262,31.34927929772271,450.3693542480469,95.79789428710937
10.89999961853027,4.599999904632568,475.0,63.35087697347005,8.48533327738444,0.58186587630486,31.34406579571006,450.07666015625,95.81473642985026
10.89999961853027,4.599999904632568,475.0,63.33333307902019,8.486666615804037,0.5818950308828937,31.3388522936974,448.6249389648438,95.83157857259114
10.89999961853027,4.599999904632568,475.0,63.31578918457031,8.487999954223632,0.5819241854609275,31.33363879168475,448.3556823730469,95.84842071533203
10.89999961853027,4.599999904632568,475.0,63.29824529012044,8.489333292643229,0.5819533400389613,31.3284252896721,446.9273681640625,95.86526285807291
10.89999961853027,4.599999904632568,475.0,63.28070139567058,8.490666631062826,0.581982494616995,31.32321178765945,446.5995788574219,95.88210500081381
10.89999961853027,4.599999904632568,475.0,63.2631575012207,8.491999969482421,0.5820116491950288,31.31799828564679,441.7176208496094,95.8989471435547
10.89999961853027,4.599999904632568,475.0,63.24561360677083,8.493333307902018,0.5820408037730626,31.31278478363414,440.2659301757812,95.91578928629558
10.89999961853027,4.599999904632568,475.0,63.22806971232097,8.494666646321615,0.5820699583510963,31.30757128162148,439.4112854003906,95.93263142903646
10.89999961853027,4.599999904632568,475.0,63.21052581787109,8.49599998474121,0.5820991129291301,31.30235777960883,437.3859252929688,95.94947357177735
10.89999961853027,4.599999904632568,475.0,63.19298192342122,8.497333323160808,0.5821282675071638,31.29714427759618,435.9576110839844,95.96631571451823
